"data","rt"
2020-08-23,1.40773854416874
2020-08-24,1.33835848440609
2020-08-25,1.24832793990161
2020-08-26,1.18882581976487
2020-08-27,1.13052655402442
2020-08-28,1.07682775928442
2020-08-29,1.00923503593569
2020-08-30,0.93736778560023
2020-08-31,0.895911451835114
2020-09-01,0.915224253275591
2020-09-02,0.916912716611218
2020-09-03,0.924018714641413
2020-09-04,0.941394223351462
2020-09-05,0.970206754670518
2020-09-06,0.992501448923351
2020-09-07,1.05206694017658
2020-09-08,1.02593375461591
2020-09-09,1.0240785194741
2020-09-10,1.05124388060401
2020-09-11,1.03707021663428
2020-09-12,1.04282410894601
2020-09-13,1.04506124042097
2020-09-14,1.04344219465239
2020-09-15,1.07202313013254
2020-09-16,1.08784268020648
2020-09-17,1.08640823704273
2020-09-18,1.10472581147711
2020-09-19,1.12290697729093
2020-09-20,1.14889144131551
2020-09-21,1.13127763820372
2020-09-22,1.11623820215418
2020-09-23,1.09638773877996
2020-09-24,1.07439319612773
2020-09-25,1.07619435476829
2020-09-26,1.0685582583267
2020-09-27,1.06841888328617
2020-09-28,1.12054944962873
2020-09-29,1.14834794968344
2020-09-30,1.24703687445763
2020-10-01,1.41579106692366
2020-10-02,1.51751841696825
2020-10-03,1.61849939611595
2020-10-04,1.66604476884586
2020-10-05,1.74238651088281
2020-10-06,1.77238261426682
2020-10-07,1.77827130716795
2020-10-08,1.73899461512982
2020-10-09,1.7278682718879
2020-10-10,1.73406177439229
2020-10-11,1.68958766515201
2020-10-12,1.70750026470289
2020-10-13,1.70713985086049
2020-10-14,1.696251557962
2020-10-15,1.69860286761977
2020-10-16,1.70481230157918
2020-10-17,1.67519883541711
2020-10-18,1.66593530044332
2020-10-19,1.66992427656671
2020-10-20,1.69395907185063
2020-10-21,1.66894768091437
2020-10-22,1.62375022349111
2020-10-23,1.58727275010856
2020-10-24,1.54311979036604
2020-10-25,1.50776602326922
2020-10-26,1.48423382475376
2020-10-27,1.42698391672449
2020-10-28,1.40259358209439
2020-10-29,1.36353615421114
2020-10-30,1.32522119579792
2020-10-31,1.27040329172658
2020-11-01,1.25627620728304
2020-11-02,1.23487833348402
2020-11-03,1.20386363680046
2020-11-04,1.17490052200627
2020-11-05,1.15807798228416
2020-11-06,1.14325287580444
2020-11-07,1.13631405614908
2020-11-08,1.09146972373278
2020-11-09,1.06391398756283
2020-11-10,1.05732391631133
2020-11-11,1.02818232658282
2020-11-12,1.00446760241387
2020-11-13,0.98126774248712
2020-11-14,0.967771102025909
2020-11-15,0.95580342960645
2020-11-16,0.933529863342549
2020-11-17,0.898940926003111
2020-11-18,0.889282687119001
2020-11-19,0.864080645103238
2020-11-20,0.852670528611608
2020-11-21,0.826336931635773
2020-11-22,0.806299700375435
2020-11-23,0.790767148013149
2020-11-24,0.786010870163289
2020-11-25,0.782036533940376
2020-11-26,0.793320187264386
2020-11-27,0.788117833144791
2020-11-28,0.810698276560116
2020-11-29,0.816394632994724
2020-11-30,0.830661331810924
2020-12-01,0.870499214411994
2020-12-02,0.88351002627844
2020-12-03,0.89617007577981
2020-12-04,0.908276717901719
2020-12-05,0.906876803350091
2020-12-06,0.9194565210927
2020-12-07,0.911334813719821
2020-12-08,0.870077605115891
2020-12-09,0.86620632501984
2020-12-10,0.86855037492248
2020-12-11,0.858304253743326
2020-12-12,0.850709216985365
2020-12-13,0.845857447500315
2020-12-14,0.831966651200324
2020-12-15,0.824020951933295
2020-12-16,0.786950230728709
2020-12-17,0.730842502770299
2020-12-18,0.6685468721964
2020-12-19,0.599457040660195
2020-12-20,0.53158226031906
2020-12-21,0.421225156371895
2020-12-22,0.322319720441542
